dvd_created_at,dvd_do,dvd_tds,dvd_temp,dvd_ammonia
"2023-07-20 08:08:42.000000",9.321,67.34,32.36,0.02685
"2023-07-20 08:08:42.000000",9.321,67.34,32.36,0.02685
"2023-07-20 08:08:42.000000",9.321,67.34,32.36,0.02685
"2023-07-20 07:52:40.000000",9.356,66.45,32.36,0.0205
"2023-07-20 07:52:40.000000",9.356,66.45,32.36,0.0205
"2023-07-20 07:52:40.000000",9.356,66.45,32.36,0.0205
"2023-07-20 07:52:40.000000",9.356,66.45,32.36,0.0205
"2023-07-20 06:48:20.000000",9.277,66.89,32.26,0.03487
"2023-07-20 06:48:20.000000",9.277,66.89,32.26,0.03487
"2023-07-20 06:48:20.000000",9.277,66.89,32.26,0.03487
"2023-07-20 06:48:20.000000",9.277,66.89,32.26,0.03487
"2023-07-20 06:32:19.000000",9.262,66.89,32.36,0.0419
"2023-07-20 06:32:19.000000",9.262,66.89,32.36,0.0419
"2023-07-20 06:32:19.000000",9.262,66.89,32.36,0.0419
"2023-07-20 06:32:19.000000",9.262,66.89,32.36,0.0419
"2023-07-20 06:16:19.000000",9.239,66.45,32.36,0.04995
"2023-07-20 06:16:19.000000",9.239,66.45,32.36,0.04995
"2023-07-20 06:16:19.000000",9.239,66.45,32.36,0.04995
"2023-07-20 06:16:19.000000",9.239,66.45,32.36,0.04995
"2023-07-20 06:00:20.000000",9.239,67.34,32.36,0.04995
"2023-07-20 06:00:20.000000",9.239,67.34,32.36,0.04995
"2023-07-20 06:00:20.000000",9.239,67.34,32.36,0.04995
"2023-07-20 06:00:20.000000",9.239,67.34,32.36,0.04995
"2023-07-20 05:44:21.000000",9.227,67.34,32.36,0.0545
"2023-07-20 05:44:21.000000",9.227,67.34,32.36,0.0545
"2023-07-20 05:44:21.000000",9.227,67.34,32.36,0.0545
"2023-07-20 05:44:21.000000",9.227,67.34,32.36,0.0545
"2023-07-20 05:28:22.000000",9.239,66.89,32.36,0.04995
"2023-07-20 05:28:22.000000",9.239,66.89,32.36,0.04995
"2023-07-20 05:28:22.000000",9.239,66.89,32.36,0.04995
"2023-07-20 05:28:22.000000",9.239,66.89,32.36,0.04995
"2023-07-20 05:12:23.000000",9.239,66.45,32.36,0.04995
"2023-07-20 05:12:23.000000",9.239,66.45,32.36,0.04995
"2023-07-20 05:12:23.000000",9.239,66.45,32.36,0.04995
"2023-07-20 05:12:23.000000",9.239,66.45,32.36,0.04995
"2023-07-20 04:56:24.000000",9.235,67.79,32.45,0.05481
"2023-07-20 04:56:24.000000",9.235,67.79,32.45,0.05481
"2023-07-20 04:56:24.000000",9.235,67.79,32.45,0.05481
"2023-07-20 04:56:24.000000",9.235,67.79,32.45,0.05481
"2023-07-20 04:40:25.000000",9.235,66.89,32.45,0.05481
"2023-07-20 04:40:25.000000",9.235,66.89,32.45,0.05481
"2023-07-20 04:40:25.000000",9.235,66.89,32.45,0.05481
"2023-07-20 04:40:25.000000",9.235,66.89,32.45,0.05481
"2023-07-20 04:24:27.000000",9.247,66.89,32.45,0.05023
"2023-07-20 04:24:27.000000",9.247,66.89,32.45,0.05023
"2023-07-20 04:24:27.000000",9.247,66.89,32.45,0.05023
"2023-07-20 04:24:27.000000",9.247,66.89,32.45,0.05023
"2023-07-20 02:48:06.000000",9.238,63.4,32.63,0.06047
"2023-07-20 02:48:06.000000",9.238,63.4,32.63,0.06047
"2023-07-20 02:48:06.000000",9.238,63.4,32.63,0.06047
"2023-07-20 02:48:06.000000",9.238,63.4,32.63,0.06047
"2023-07-20 02:32:08.000000",9.215,63.83,32.63,0.07182
"2023-07-20 02:32:08.000000",9.215,63.83,32.63,0.07182
"2023-07-20 02:32:08.000000",9.215,63.83,32.63,0.07182
"2023-07-20 02:32:08.000000",9.215,63.83,32.63,0.07182
"2023-07-20 02:16:08.000000",9.203,62.97,32.63,0.07821
"2023-07-20 02:16:08.000000",9.203,62.97,32.63,0.07821
"2023-07-20 02:16:08.000000",9.203,62.97,32.63,0.07821
"2023-07-20 02:16:08.000000",9.203,62.97,32.63,0.07821
"2023-07-20 02:00:09.000000",9.235,63.4,32.73,0.06633
"2023-07-20 02:00:09.000000",9.235,63.4,32.73,0.06633
"2023-07-20 02:00:09.000000",9.235,63.4,32.73,0.06633
"2023-07-20 02:00:09.000000",9.235,63.4,32.73,0.06633
"2023-07-20 01:44:10.000000",9.235,62.55,32.73,0.06633
"2023-07-20 01:44:10.000000",9.235,62.55,32.73,0.06633
"2023-07-20 01:44:10.000000",9.235,62.55,32.73,0.06633
"2023-07-20 01:44:10.000000",9.235,62.55,32.73,0.06633
"2023-07-19 23:51:44.000000",9.239,62.97,32.91,0.07309
"2023-07-19 23:51:44.000000",9.239,62.97,32.91,0.07309
"2023-07-19 23:51:44.000000",9.239,62.97,32.91,0.07309
"2023-07-19 23:51:44.000000",9.239,62.97,32.91,0.07309
"2023-07-19 23:35:45.000000",9.274,62.97,32.91,0.05644
"2023-07-19 23:35:45.000000",9.274,62.97,32.91,0.05644
"2023-07-19 23:35:45.000000",9.274,62.97,32.91,0.05644
"2023-07-19 23:35:45.000000",9.274,62.97,32.91,0.05644
"2023-07-19 23:19:45.000000",9.27,62.97,33.0,0.0619
"2023-07-19 23:19:45.000000",9.27,62.97,33.0,0.0619
"2023-07-19 23:19:45.000000",9.27,62.97,33.0,0.0619
"2023-07-19 23:19:45.000000",9.27,62.97,33.0,0.0619
"2023-07-19 23:03:45.000000",9.27,63.83,33.0,0.0619
"2023-07-19 23:03:45.000000",9.27,63.83,33.0,0.0619
"2023-07-19 23:03:45.000000",9.27,63.83,33.0,0.0619
"2023-07-19 23:03:45.000000",9.27,63.83,33.0,0.0619
"2023-07-19 22:47:46.000000",9.258,62.97,33.0,0.06747
"2023-07-19 22:47:46.000000",9.258,62.97,33.0,0.06747
"2023-07-19 22:47:46.000000",9.258,62.97,33.0,0.06747
"2023-07-19 22:47:46.000000",9.258,62.97,33.0,0.06747
"2023-07-19 21:11:21.000000",9.313,63.83,33.38,0.05814
"2023-07-19 21:11:21.000000",9.313,63.83,33.38,0.05814
"2023-07-19 21:11:21.000000",9.313,63.83,33.38,0.05814
"2023-07-19 21:11:21.000000",9.313,63.83,33.38,0.05814
"2023-07-19 20:39:22.000000",9.321,63.83,33.47,0.05847
"2023-07-19 20:39:22.000000",9.321,63.83,33.47,0.05847
"2023-07-19 20:39:22.000000",9.321,63.83,33.47,0.05847
"2023-07-19 20:39:22.000000",9.321,63.83,33.47,0.05847
"2023-07-19 20:23:20.000000",9.34,63.4,33.56,0.0539
"2023-07-19 20:23:20.000000",9.34,63.4,33.56,0.0539
"2023-07-19 20:23:20.000000",9.34,63.4,33.56,0.0539
"2023-07-19 20:23:20.000000",9.34,63.4,33.56,0.0539
"2023-07-19 20:07:19.000000",9.36,66.89,33.66,0.04971
"2023-07-19 20:07:19.000000",9.36,66.89,33.66,0.04971
"2023-07-19 20:07:19.000000",9.36,66.89,33.66,0.04971
"2023-07-19 20:07:19.000000",9.36,66.89,33.66,0.04971
"2023-07-19 19:51:19.000000",9.356,66.89,33.75,0.05455
"2023-07-19 19:51:19.000000",9.356,66.89,33.75,0.05455
"2023-07-19 19:51:19.000000",9.356,66.89,33.75,0.05455
"2023-07-19 19:51:19.000000",9.356,66.89,33.75,0.05455
"2023-07-19 19:35:18.000000",9.356,66.45,33.75,0.05455
"2023-07-19 19:35:18.000000",9.356,66.45,33.75,0.05455
"2023-07-19 19:35:18.000000",9.356,66.45,33.75,0.05455
"2023-07-19 19:35:18.000000",9.356,66.45,33.75,0.05455
"2023-07-19 19:19:17.000000",9.352,66.45,33.84,0.05984
"2023-07-19 19:19:17.000000",9.352,66.45,33.84,0.05984
"2023-07-19 19:19:17.000000",9.352,66.45,33.84,0.05984
"2023-07-19 19:19:17.000000",9.352,66.45,33.84,0.05984
"2023-07-19 17:10:24.000000",9.432,67.34,34.51,0.05245
"2023-07-19 17:10:24.000000",9.432,67.34,34.51,0.05245
"2023-07-19 17:10:24.000000",9.432,67.34,34.51,0.05245
"2023-07-19 17:10:24.000000",9.432,67.34,34.51,0.05245
"2023-07-19 16:54:19.000000",9.467,66.89,34.51,0.0403
"2023-07-19 16:54:19.000000",9.467,66.89,34.51,0.0403
"2023-07-19 16:54:19.000000",9.467,66.89,34.51,0.0403
"2023-07-19 16:54:19.000000",9.467,66.89,34.51,0.0403
"2023-07-19 16:38:16.000000",9.479,67.34,34.51,0.03688
"2023-07-19 16:38:16.000000",9.479,67.34,34.51,0.03688
"2023-07-19 16:38:16.000000",9.479,67.34,34.51,0.03688
"2023-07-19 16:38:16.000000",9.479,67.34,34.51,0.03688
"2023-07-19 16:22:11.000000",9.459,67.34,34.41,0.04004
"2023-07-19 16:22:11.000000",9.459,67.34,34.41,0.04004
"2023-07-19 16:22:11.000000",9.459,67.34,34.41,0.04004
"2023-07-19 16:22:11.000000",9.459,67.34,34.41,0.04004
"2023-07-19 16:06:08.000000",9.447,68.69,34.41,0.04374
"2023-07-19 16:06:07.000000",9.447,68.69,34.41,0.04374
"2023-07-19 16:06:07.000000",9.447,68.69,34.41,0.04374
"2023-07-19 16:06:07.000000",9.447,68.69,34.41,0.04374
"2023-07-19 13:24:39.000000",9.469,68.24,33.84,0.02471
"2023-07-19 13:24:39.000000",9.469,68.24,33.84,0.02471
"2023-07-19 13:08:35.000000",9.438,67.34,33.75,0.02939
"2023-07-19 13:08:35.000000",9.438,67.34,33.75,0.02939
"2023-07-19 12:52:32.000000",9.422,68.24,33.56,0.02903
"2023-07-19 12:52:32.000000",9.422,68.24,33.56,0.02903
"2023-07-19 12:36:28.000000",9.438,67.79,33.47,0.02413
"2023-07-19 12:36:28.000000",9.438,67.79,33.47,0.02413
"2023-07-19 12:20:24.000000",9.445,66.89,33.28,0.0199
"2023-07-19 12:20:24.000000",9.445,66.89,33.28,0.0199
"2023-07-19 10:11:20.000000",9.378,67.79,32.63,0.02087
"2023-07-19 10:11:20.000000",9.378,67.79,32.63,0.02087
"2023-07-19 09:55:17.000000",9.363,66.45,32.45,0.02062
"2023-07-19 09:55:17.000000",9.363,66.45,32.45,0.02062
"2023-07-19 09:39:14.000000",9.394,66.89,32.54,0.01732
"2023-07-19 09:39:14.000000",9.394,66.89,32.54,0.01732
"2023-07-19 09:23:12.000000",9.391,66.45,32.36,0.01563
"2023-07-19 09:23:12.000000",9.391,66.45,32.36,0.01563
"2023-07-19 06:58:16.000000",9.278,66.89,31.99,0.02866
"2023-07-19 06:58:16.000000",9.278,66.89,31.99,0.02866
"2023-07-19 06:42:15.000000",9.289,66.45,31.99,0.02621
"2023-07-19 06:42:15.000000",9.289,66.45,31.99,0.02621
"2023-07-19 06:26:16.000000",9.239,66.89,32.08,0.04114
"2023-07-19 06:26:16.000000",9.239,66.89,32.08,0.04114
"2023-07-19 06:10:16.000000",9.239,66.45,32.08,0.04114
"2023-07-19 06:10:16.000000",9.239,66.45,32.08,0.04114
"2023-07-19 05:54:17.000000",9.227,65.57,32.08,0.04494
"2023-07-19 05:54:17.000000",9.227,65.57,32.08,0.04494
"2023-07-19 05:38:18.000000",9.204,66.01,32.08,0.05354
"2023-07-19 05:38:18.000000",9.204,66.01,32.08,0.05354
"2023-07-19 05:22:19.000000",9.188,66.01,32.17,0.06404
"2023-07-19 05:22:19.000000",9.188,66.01,32.17,0.06404
"2023-07-19 05:06:20.000000",9.235,66.01,32.17,0.0452
"2023-07-19 05:06:20.000000",9.235,66.01,32.17,0.0452
"2023-07-19 04:50:21.000000",9.246,66.45,32.17,0.04138
"2023-07-19 04:50:21.000000",9.246,66.45,32.17,0.04138
"2023-07-19 04:34:23.000000",9.235,66.45,32.17,0.0452
"2023-07-19 04:34:23.000000",9.235,66.45,32.17,0.0452
"2023-07-19 04:18:23.000000",9.242,66.01,32.26,0.04546
"2023-07-19 04:18:23.000000",9.242,66.01,32.26,0.04546
"2023-07-19 04:02:26.000000",9.242,66.01,32.26,0.04546
"2023-07-19 04:02:26.000000",9.242,66.01,32.26,0.04546
"2023-07-19 02:10:00.000000",9.258,64.69,32.45,0.04602
"2023-07-19 02:10:00.000000",9.258,64.69,32.45,0.04602
"2023-07-19 01:54:01.000000",9.247,64.26,32.45,0.05023
"2023-07-19 01:54:01.000000",9.247,64.26,32.45,0.05023
"2023-07-19 01:38:02.000000",9.247,66.01,32.45,0.05023
"2023-07-19 01:38:02.000000",9.247,66.01,32.45,0.05023
"2023-07-19 01:22:03.000000",9.254,66.45,32.54,0.05052
"2023-07-19 01:22:03.000000",9.254,66.45,32.54,0.05052
"2023-07-19 01:06:04.000000",9.243,66.89,32.54,0.05513
"2023-07-19 01:06:04.000000",9.243,66.89,32.54,0.05513
"2023-07-19 00:50:04.000000",9.25,66.01,32.63,0.05544
"2023-07-19 00:50:04.000000",9.25,66.01,32.63,0.05544
"2023-07-19 00:34:05.000000",9.262,66.45,32.63,0.05081
"2023-07-19 00:34:05.000000",9.262,66.45,32.63,0.05081
"2023-07-19 00:18:06.000000",9.273,66.89,32.63,0.04655
"2023-07-19 00:18:06.000000",9.273,66.89,32.63,0.04655
"2023-07-19 00:02:07.000000",9.282,67.34,32.73,0.04685
"2023-07-19 00:02:07.000000",9.282,67.34,32.73,0.04685
"2023-07-18 23:46:10.000000",9.27,66.01,32.73,0.05114
"2023-07-18 23:46:10.000000",9.27,66.01,32.73,0.05114
"2023-07-18 23:30:08.000000",9.29,66.45,32.82,0.04712
"2023-07-18 23:30:08.000000",9.29,66.45,32.82,0.04712
"2023-07-18 23:14:09.000000",9.301,66.45,32.82,0.04315
"2023-07-18 23:14:09.000000",9.301,66.45,32.82,0.04315
"2023-07-18 22:58:09.000000",9.29,66.01,32.82,0.04712
"2023-07-18 22:58:09.000000",9.29,66.01,32.82,0.04712
"2023-07-18 22:42:11.000000",9.29,66.89,32.82,0.04712
"2023-07-18 22:42:11.000000",9.29,66.89,32.82,0.04712
"2023-07-18 22:26:10.000000",9.274,66.89,32.91,0.05644
"2023-07-18 22:26:10.000000",9.274,66.89,32.91,0.05644
"2023-07-18 22:10:10.000000",9.281,64.26,33.0,0.05676
"2023-07-18 22:10:10.000000",9.281,64.26,33.0,0.05676
"2023-07-18 21:54:10.000000",9.293,65.13,33.0,0.05203
"2023-07-18 21:54:10.000000",9.293,65.13,33.0,0.05203
"2023-07-18 20:01:36.000000",9.325,67.34,33.38,0.05329
"2023-07-18 20:01:36.000000",9.325,67.34,33.38,0.05329
"2023-07-18 19:45:34.000000",9.344,66.89,33.47,0.04911
"2023-07-18 19:45:34.000000",9.344,66.89,33.47,0.04911
"2023-07-18 19:29:33.000000",9.321,66.89,33.47,0.05847
"2023-07-18 19:29:33.000000",9.321,66.89,33.47,0.05847
"2023-07-18 19:13:32.000000",9.34,63.4,33.56,0.0539
"2023-07-18 19:13:32.000000",9.34,63.4,33.56,0.0539
"2023-07-18 18:57:31.000000",9.34,65.13,33.56,0.0539
"2023-07-18 18:57:31.000000",9.34,65.13,33.56,0.0539
"2023-07-18 18:41:29.000000",9.349,67.79,33.66,0.05425
"2023-07-18 18:41:29.000000",9.349,67.79,33.66,0.05425
"2023-07-18 18:25:28.000000",9.345,68.24,33.75,0.0595
"2023-07-18 18:25:28.000000",9.345,68.24,33.75,0.0595
"2023-07-18 18:09:26.000000",9.356,68.24,33.75,0.05455
"2023-07-18 18:09:26.000000",9.356,68.24,33.75,0.05455
"2023-07-18 17:53:23.000000",9.387,67.34,33.84,0.04606
"2023-07-18 17:53:23.000000",9.387,67.34,33.84,0.04606
"2023-07-18 15:44:13.000000",9.411,67.34,33.84,0.03861
"2023-07-18 15:44:13.000000",9.411,67.34,33.84,0.03861
"2023-07-18 15:28:10.000000",9.415,68.24,33.75,0.03513
"2023-07-18 15:28:10.000000",9.415,68.24,33.75,0.03513
"2023-07-18 15:12:06.000000",9.415,67.34,33.75,0.03513
"2023-07-18 15:12:06.000000",9.415,67.34,33.75,0.03513
"2023-07-18 14:56:02.000000",9.395,67.79,33.66,0.03817
"2023-07-18 14:56:02.000000",9.395,67.79,33.66,0.03817
"2023-07-18 14:39:58.000000",9.387,66.89,33.56,0.03792
"2023-07-18 14:39:58.000000",9.387,66.89,33.56,0.03792
"2023-07-18 14:23:55.000000",9.387,66.89,33.56,0.03792
"2023-07-18 14:23:55.000000",9.387,66.89,33.56,0.03792
"2023-07-18 14:07:52.000000",9.379,67.34,33.47,0.0377
"2023-07-18 14:07:52.000000",9.379,67.34,33.47,0.0377
"2023-07-18 13:51:51.000000",9.363,66.45,33.28,0.03725
"2023-07-18 13:51:51.000000",9.363,66.45,33.28,0.03725
"2023-07-18 11:42:45.000000",9.39,67.34,32.63,0.01907
"2023-07-18 11:42:45.000000",9.39,67.34,32.63,0.01907
"2023-07-18 11:26:43.000000",9.34,66.45,32.45,0.02469
"2023-07-18 11:26:43.000000",9.34,66.45,32.45,0.02469
"2023-07-18 11:10:42.000000",9.347,66.89,32.26,0.02037
"2023-07-18 11:10:42.000000",9.347,66.89,32.26,0.02037
"2023-07-18 10:54:37.000000",9.406,67.34,32.26,0.01295
"2023-07-18 10:38:33.000000",9.375,66.01,32.17,0.01543
"2023-07-18 10:22:31.000000",9.328,66.45,32.17,0.02215
"2023-07-18 10:06:30.000000",9.332,65.57,32.08,0.02012
"2023-07-18 09:50:28.000000",9.367,66.01,32.08,0.01534
"2023-07-18 09:34:26.000000",9.32,66.45,32.08,0.02202
"2023-07-18 09:18:25.000000",9.301,66.01,31.99,0.02395
"2023-07-18 08:14:04.000000",9.286,66.89,31.81,0.02367
"2023-07-18 07:58:02.000000",9.298,66.01,31.81,0.02163
"2023-07-18 07:42:02.000000",9.274,66.01,31.81,0.0259
"2023-07-18 07:26:01.000000",9.231,66.01,31.71,0.03364
"2023-07-18 07:10:01.000000",9.239,65.57,31.81,0.03386
"2023-07-18 06:37:58.000000",9.207,65.57,31.71,0.04017
"2023-07-18 06:21:58.000000",9.216,65.57,31.81,0.04043
"2023-07-18 06:06:00.000000",9.204,66.89,31.81,0.04416
"2023-07-18 05:50:00.000000",9.204,65.57,31.81,0.04416
"2023-07-18 05:34:02.000000",9.181,66.45,31.81,0.05262
"2023-07-18 05:18:03.000000",9.193,65.13,31.81,0.04822
"2023-07-18 05:02:04.000000",9.204,65.57,31.81,0.04416
"2023-07-18 04:46:05.000000",9.188,65.57,31.9,0.05293
"2023-07-18 04:30:20.000000",9.2,65.13,31.9,0.0485
"2023-07-18 02:37:41.000000",9.215,64.26,32.08,0.04906
"2023-07-18 02:21:42.000000",9.215,63.83,32.08,0.04906
"2023-07-18 02:05:43.000000",9.204,63.83,32.08,0.05354
"2023-07-18 01:49:44.000000",9.204,63.4,32.08,0.05354
"2023-07-18 01:33:45.000000",9.211,65.57,32.17,0.05385
"2023-07-18 01:17:46.000000",9.2,65.57,32.17,0.05874
"2023-07-17 23:09:17.000000",9.216,62.12,32.36,0.05945
"2023-07-17 22:53:18.000000",9.223,64.69,32.45,0.05979
"2023-07-17 22:37:19.000000",9.223,63.83,32.45,0.05979
"2023-07-17 22:21:20.000000",9.223,63.83,32.45,0.05979
"2023-07-17 22:05:21.000000",9.219,65.13,32.54,0.06555
"2023-07-17 21:49:22.000000",9.219,65.13,32.54,0.06555
"2023-07-17 21:33:23.000000",9.227,64.69,32.63,0.06592
"2023-07-17 21:17:24.000000",9.227,65.57,32.63,0.06592
"2023-07-17 21:01:25.000000",9.235,65.13,32.73,0.06633
"2023-07-17 20:45:26.000000",9.235,60.03,32.73,0.06633
"2023-07-17 20:29:26.000000",9.235,65.13,32.73,0.06633
"2023-07-17 20:13:27.000000",9.231,64.69,32.82,0.07268
"2023-07-17 19:57:27.000000",9.25,64.69,32.91,0.06709
"2023-07-17 19:41:27.000000",9.239,64.69,32.91,0.07309
"2023-07-17 19:25:28.000000",9.246,63.83,33.0,0.0735
"2023-07-17 19:09:27.000000",9.235,64.26,33.0,0.08002
"2023-07-17 18:53:26.000000",9.243,63.83,33.1,0.08051
"2023-07-17 18:37:25.000000",9.255,63.83,33.1,0.07395
"2023-07-17 18:21:23.000000",9.251,56.8,33.19,0.08096
"2023-07-17 18:05:21.000000",9.251,61.7,33.19,0.08096
"2023-07-17 17:49:19.000000",9.274,62.97,33.19,0.06827
"2023-07-17 17:33:15.000000",9.274,63.4,33.19,0.06827
"2023-07-17 17:17:11.000000",9.223,63.4,33.28,0.10461
"2023-07-17 15:24:12.000000",9.356,62.97,33.19,0.03703
"2023-07-17 15:08:10.000000",9.36,62.97,33.1,0.03369
"2023-07-17 14:52:08.000000",9.344,62.55,32.91,0.03327
"2023-07-17 14:36:07.000000",9.351,62.55,33.0,0.03347
"2023-07-17 14:20:04.000000",9.379,57.6,33.19,0.03099
"2023-07-17 14:04:01.000000",9.418,63.4,33.1,0.02152
"2023-07-17 13:47:58.000000",9.418,63.4,33.1,0.02152
"2023-07-17 13:31:56.000000",9.399,61.28,32.73,0.01919
"2023-07-17 13:15:53.000000",9.39,63.4,32.63,0.01907
"2023-07-17 11:55:21.000000",9.344,65.13,32.36,0.02243
"2023-07-17 11:39:18.000000",9.347,66.01,32.26,0.02037
"2023-07-17 11:23:16.000000",9.351,65.13,32.17,0.0185
"2023-07-17 11:07:14.000000",9.332,65.13,32.08,0.02012
"2023-07-17 10:51:12.000000",9.317,65.13,31.9,0.01989
"2023-07-17 10:35:09.000000",9.309,65.13,31.81,0.01977
"2023-07-17 10:19:07.000000",9.333,65.13,31.81,0.0165
"2023-07-17 10:03:05.000000",9.312,65.13,31.71,0.01794
"2023-07-17 09:47:03.000000",9.293,64.69,31.62,0.01952
"2023-07-17 09:31:01.000000",9.297,65.13,31.53,0.01773
"2023-07-17 09:15:00.000000",9.274,65.13,31.53,0.02124
"2023-07-17 08:58:58.000000",9.255,65.13,31.44,0.0231
"2023-07-17 08:42:58.000000",9.235,65.13,31.35,0.02512
"2023-07-17 08:26:57.000000",9.224,65.13,31.35,0.02748
"2023-07-17 08:10:57.000000",9.224,64.69,31.35,0.02748
"2023-07-17 07:54:57.000000",9.224,65.13,31.35,0.02748
"2023-07-17 07:38:58.000000",9.212,65.13,31.35,0.03005
"2023-07-17 07:22:58.000000",9.212,65.13,31.35,0.03005
"2023-07-17 07:06:59.000000",9.212,65.13,31.35,0.03005
"2023-07-17 06:51:00.000000",9.212,65.13,31.35,0.03005
"2023-07-17 06:35:01.000000",9.212,64.69,31.35,0.03005
"2023-07-17 06:19:03.000000",9.2,64.69,31.35,0.03286
"2023-07-17 06:03:04.000000",9.189,64.69,31.35,0.03591
"2023-07-17 05:47:05.000000",9.154,64.26,31.35,0.04681
"2023-07-17 05:31:06.000000",9.154,64.69,31.35,0.04681
"2023-07-17 03:38:43.000000",9.173,65.57,31.44,0.04312
"2023-07-17 03:22:45.000000",9.173,64.26,31.44,0.04312
"2023-07-17 03:06:46.000000",9.204,64.69,31.53,0.03634
"2023-07-17 02:50:48.000000",9.216,65.13,31.53,0.03325
"2023-07-17 02:34:49.000000",9.192,64.69,31.53,0.0397
"2023-07-17 02:18:50.000000",9.169,64.69,31.53,0.04735
"2023-07-17 02:02:51.000000",9.212,65.13,31.62,0.03655
"2023-07-17 01:46:52.000000",9.188,64.69,31.62,0.04362
"2023-07-17 01:30:54.000000",9.177,64.69,31.62,0.04763
"2023-07-17 01:14:55.000000",9.212,64.69,31.62,0.03655
"2023-07-17 00:58:56.000000",9.212,65.13,31.62,0.03655
"2023-07-17 00:42:57.000000",9.188,64.69,31.62,0.04362
"2023-07-17 00:26:58.000000",9.219,64.69,31.71,0.03677
"2023-07-17 00:26:57.000000",9.219,64.69,31.71,0.03677
"2023-07-17 00:10:58.000000",9.219,65.13,31.71,0.03677
"2023-07-16 23:54:59.000000",9.219,65.13,31.71,0.03677
"2023-07-16 23:39:01.000000",9.184,65.13,31.71,0.04791
"2023-07-16 23:23:02.000000",9.184,64.69,31.71,0.04791
"2023-07-16 23:07:03.000000",9.204,63.83,31.81,0.04416
"2023-07-16 22:51:04.000000",9.204,64.26,31.81,0.04416
"2023-07-16 22:35:06.000000",9.216,63.4,31.81,0.04043
"2023-07-16 22:19:07.000000",9.228,63.4,31.81,0.03701
"2023-07-16 22:03:08.000000",9.228,65.13,31.81,0.03701
"2023-07-16 21:47:09.000000",9.224,65.13,31.9,0.04067
"2023-07-16 21:31:10.000000",9.235,64.69,31.9,0.03722
"2023-07-16 21:15:11.000000",9.235,65.57,31.9,0.03722
"2023-07-16 20:59:12.000000",9.258,65.13,31.9,0.03116
"2023-07-16 20:43:13.000000",9.258,65.13,31.9,0.03116
"2023-07-16 20:27:14.000000",9.266,65.57,31.99,0.03134
"2023-07-16 20:11:15.000000",9.266,65.57,31.99,0.03134
"2023-07-16 19:55:16.000000",9.266,66.01,31.99,0.03134
"2023-07-16 19:39:18.000000",9.274,65.57,32.08,0.03152
"2023-07-16 19:23:18.000000",9.262,66.01,32.08,0.03446
"2023-07-16 18:51:15.000000",9.258,66.01,32.17,0.03788
"2023-07-16 18:35:16.000000",9.258,65.57,32.17,0.03788
"2023-07-16 18:19:15.000000",9.277,66.01,32.26,0.03487
"2023-07-16 18:03:14.000000",9.277,66.45,32.26,0.03487
"2023-07-16 17:47:13.000000",9.309,66.01,32.36,0.02936
"2023-07-16 17:31:11.000000",9.379,66.01,32.36,0.01711
"2023-07-16 16:59:02.000000",9.297,66.45,32.36,0.03211
"2023-07-16 16:59:02.000000",9.297,66.45,32.36,0.03211
"2023-07-16 16:43:01.000000",9.305,66.01,32.45,0.03229
"2023-07-16 16:10:58.000000",9.297,66.01,32.36,0.03211
"2023-07-16 16:02:47.000000",9.363,66.01,32.45,0.02062
"2023-07-16 16:02:47.000000",9.363,66.01,32.45,0.02062
"2023-07-16 15:54:56.000000",9.363,66.01,32.45,0.02062
"2023-07-16 15:54:56.000000",9.363,66.01,32.45,0.02062
"2023-07-16 15:38:55.000000",9.297,66.89,32.36,0.03211
"2023-07-16 15:22:55.000000",9.274,66.45,32.36,0.03835
"2023-07-16 15:06:56.000000",9.242,66.01,32.26,0.04546
"2023-07-16 14:50:57.000000",9.242,66.01,32.26,0.04546
"2023-07-16 14:34:58.000000",9.242,66.01,32.26,0.04546
"2023-07-16 14:18:58.000000",9.235,66.01,32.45,0.05481
"2023-07-16 14:02:56.000000",9.379,66.45,32.36,0.01711
"2023-07-16 13:14:39.000000",9.347,66.01,32.26,0.02037
"2023-07-16 12:58:38.000000",9.367,66.45,32.36,0.01873
"2023-07-16 12:42:36.000000",9.332,65.57,32.08,0.02012
"2023-07-16 12:26:36.000000",9.301,65.57,31.99,0.02395
"2023-07-16 12:10:36.000000",9.274,65.57,32.08,0.03152
"2023-07-16 11:54:37.000000",9.243,65.13,31.99,0.03744
"2023-07-16 11:38:37.000000",9.301,66.01,31.99,0.02395
"2023-07-16 11:22:36.000000",9.34,66.45,32.17,0.02024
"2023-07-16 11:06:34.000000",9.336,66.89,31.99,0.01828
"2023-07-16 10:50:33.000000",9.328,65.57,31.9,0.01817
"2023-07-16 10:34:31.000000",9.359,66.01,31.99,0.01525
"2023-07-16 07:53:35.000000",9.216,65.13,31.53,0.03325
"2023-07-16 07:37:35.000000",9.204,64.26,31.53,0.03634
"2023-07-16 07:21:36.000000",9.192,63.83,31.53,0.0397
"2023-07-16 07:05:37.000000",9.188,65.57,31.62,0.04362
"2023-07-16 06:49:38.000000",9.188,65.13,31.62,0.04362
"2023-07-16 06:33:39.000000",9.188,65.13,31.62,0.04362
"2023-07-16 06:17:40.000000",9.188,64.69,31.62,0.04362
"2023-07-16 06:01:42.000000",9.177,64.69,31.62,0.04763
"2023-07-16 05:13:35.000000",9.172,65.57,31.71,0.05229
"2023-07-16 04:57:37.000000",9.161,65.13,31.71,0.05704
